id_play,game_id,game_play_number,drive_id,half,period,clock_minutes,clock_seconds,time_secs_rem,pos_team,pos_team_id,def_pos_team,def_pos_team_id,play_type,play_text,pass,pass_attempt,completion,rush,yards_gained,down,distance,yards_to_goal,epa,def_epa,wpa,ep_before,ep_after,wp_before,wp_after,sack,int,penalty_detail,yds_penalty,firstd_by_penalty,firstd_by_yards,success,turnover,turnover_downs,score_pts,scoring_play,defense_score_play,change_of_poss,off_timeout,off_timeouts_rem_before,def_timeout,def_timeouts_rem_before
273621,401729752,97,37342,2,3,1,50,1010,Tarleton State,235,South Dakota,217,Pass Incompletion,Victor Gabalis pass incomplete to Benjamin Omayebu,1,1,0,0,0,2,8,87,-1.013260779,1.013260779,-0.0341509,-0.160606066,-1.173866845,0.7645392,0.7303883,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
273622,401729752,98,37342,2,3,1,40,1000,Tarleton State,235,South Dakota,217,Rush,Victor Gabalis run for 9 yds to the TAR 22 for a 1ST down,0,0,0,1,9,3,8,87,2.559244062,-2.559244062,0.0831256,-1.173866845,1.385377217,0.7303883,0.8135139,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
273623,401729752,99,37342,2,3,1,3,963,Tarleton State,235,South Dakota,217,Rush,Kayvon Britten run for 4 yds to the TAR 26,0,0,0,1,4,1,10,78,-0.14096105,0.14096105,-0.0019422,1.385377217,1.244416167,0.8135139,0.8115718,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
273624,401729752,100,37342,2,3,0,25,925,Tarleton State,235,South Dakota,217,Interception Return,Victor Gabalis pass intercepted,1,1,0,0,0,2,6,74,-4.09688158,4.09688158,-0.0990668,1.244416167,-2.852465413,0.8115718,0.7125049,0,1,,,0,0,0,1,0,0,0,0,1,0,3,0,3
273625,401729752,101,37343,2,3,0,0,900,South Dakota,217,Tarleton State,235,Rush,Charles Pierre Jr. run for 37 yds to the TAR 13 for a 1ST down,0,0,0,1,37,1,10,50,1.87817745,-1.87817745,0.0808368,2.852465413,4.730642864,0.2874951,0.3683318,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
273626,401729752,101,37343,2,3,0,0,900,South Dakota,217,Tarleton State,235,End Period,End of 3rd Quarter,0,0,0,0,37,0,10,50,,,,,,,,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
273627,401729752,102,37343,2,4,14,52,892,South Dakota,217,Tarleton State,235,Rush,Travis Theis run for 11 yds to the TAR 2 for a 1ST down,0,0,0,1,11,1,10,13,1.650241921,-1.650241921,0.0780718,4.729639601,6.379881523,0.3683318,0.4464037,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
273628,401729752,103,37343,2,4,14,9,849,South Dakota,217,Tarleton State,235,Rushing Touchdown,Travis Theis run for 2 yds for a TD (Will Leyland KICK),0,0,0,1,2,1,2,2,0.620118477,-0.620118477,0.0148008,6.379881523,7.0,0.4464037,0.4612045,0,0,,,0,1,1,0,0,7,1,0,0,0,3,0,3
273629,401729752,104,37344,2,4,14,9,849,Tarleton State,235,South Dakota,217,Kickoff,Zeke Mata kickoff for 61 yds,0,0,0,0,0,1,10,65,0.000609152,-0.000609152,0.0001227,1.246875914,1.247485066,0.5387955,0.5389182,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
273630,401729752,104,37344,2,4,14,4,844,Tarleton State,235,South Dakota,217,Penalty,"South Dakota Penalty, Personal Foul (15 Yards) to the TAR 43 for a 1ST down",0,0,0,0,15,1,10,75,1.213706623,-1.213706623,0.0694266,1.247485066,2.461191688,0.5389182,0.6083448,0,0,Personal Foul,15,0,0,1,0,0,0,0,0,0,0,3,0,3
273631,401729752,105,37344,2,4,13,43,823,Tarleton State,235,South Dakota,217,Pass Reception,Victor Gabalis pass complete to Cody Jackson for 49 yds to the SDAK 8 for a 1ST down,1,1,1,0,49,1,10,57,2.564777799,-2.564777799,0.1122363,2.682101522,5.24687932,0.6083448,0.7205811,0,0,,,1,0,1,0,0,0,0,0,0,0,3,0,3
273632,401729752,106,37344,2,4,13,9,789,Tarleton State,235,South Dakota,217,Rush,Kayvon Britten run for a loss of 1 yard to the SDAK 9,0,0,0,1,-1,1,8,8,-0.631903556,0.631903556,-0.0220669,5.24687932,4.614975765,0.7205811,0.6985143,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
273633,401729752,107,37344,2,4,12,29,749,Tarleton State,235,South Dakota,217,Rush,Victor Gabalis run for 1 yd to the SDAK 8,0,0,0,1,1,2,9,9,-0.635252856,0.635252856,-0.0234754,4.614975765,3.979722909,0.6985143,0.6750389,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
273634,401729752,108,37344,2,4,11,46,706,Tarleton State,235,South Dakota,217,Pass Reception,Victor Gabalis pass complete to Kayvon Britten for 2 yds to the SDAK 6,1,1,1,0,2,3,8,8,-1.040976942,1.040976942,-0.0562766,3.979722909,2.938745966,0.6750389,0.6187622,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
273635,401729752,109,37344,2,4,11,23,683,Tarleton State,235,South Dakota,217,Field Goal Good,Corbin Poston 23 yd FG GOOD,0,0,0,0,23,4,6,6,0.272146465,-0.272146465,0.0027253,2.727853535,3.0,0.6187622,0.6214875,0,0,,,0,0,1,0,0,3,1,0,0,0,3,0,3
273636,401729752,110,37344,2,4,11,16,676,South Dakota,217,Tarleton State,235,Kickoff,"Adrian Guzman kickoff for 65 yds Tarleton State Penalty, Defensive Offside (Branson Tita-Nwa) to the SDAK 30",0,0,0,0,60,1,10,65,0.562400815,-0.562400815,0.1864798,1.075591139,1.637991954,0.3785125,0.5649923,0,0,Defensive Offside,,0,0,1,0,0,-3,0,0,1,0,3,0,3
273637,401729752,111,37345,2,4,11,8,668,South Dakota,217,Tarleton State,235,Pass Reception,Aidan Bouman pass complete to Carter Bell for 39 yds to the TAR 31 for a 1ST down,1,1,1,0,39,1,10,70,2.365249029,-2.365249029,-0.0319154,1.637991954,4.003240983,0.5649923,0.5330768,0,0,,,0,0,1,0,0,-3,0,0,0,0,3,0,3
273638,401729752,112,37345,2,4,10,35,635,South Dakota,217,Tarleton State,235,Rush,Charles Pierre Jr. run for 4 yds to the TAR 27,0,0,0,1,4,1,10,31,-0.202754407,0.202754407,-0.0095459,4.003240983,3.800486576,0.5330768,0.523531,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
273639,401729752,112,37345,2,4,9,53,593,South Dakota,217,Tarleton State,235,Penalty,"Tarleton State Penalty, Face Mask (13 yards) (13 Yards) to the TAR 12 for a 1ST down",0,0,0,0,13,2,6,27,0.82739421,-0.82739421,0.0493782,3.800486576,4.627880786,0.523531,0.5729092,0,0,Face Mask,13,0,0,1,0,0,0,0,0,0,0,3,0,3
273640,401729752,113,37345,2,4,9,36,576,South Dakota,217,Tarleton State,235,Passing Touchdown,Aidan Bouman pass complete to Keyondray Jones-Logan for 12 yds for a TD (Will Leyland KICK),1,1,1,0,12,1,10,12,2.307406871,-2.307406871,0.1075266,4.692593129,7.0,0.5729092,0.6804358,0,0,,,1,0,1,0,0,7,1,0,0,0,3,0,3
273641,401729752,114,37346,2,4,9,36,576,Tarleton State,235,South Dakota,217,Kickoff,Zeke Mata kickoff for 61 yds,0,0,0,0,0,1,10,65,-0.001578421,0.001578421,-0.0004812,1.000374939,0.998796518,0.3195642,0.319083,0,0,,,0,0,0,0,0,0,0,0,1,0,3,0,3
273642,401729752,115,37346,2,4,9,31,571,Tarleton State,235,South Dakota,217,Rush,Kayvon Britten run for 7 yds to the TAR 32,0,0,0,1,7,1,10,75,0.522484724,-0.522484724,0.0231199,0.998796518,1.521281242,0.319083,0.3422029,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
273643,401729752,116,37346,2,4,8,50,530,Tarleton State,235,South Dakota,217,Pass Reception,Victor Gabalis pass complete to Darius Cooper for 5 yds to the TAR 37 for a 1ST down,1,1,1,0,5,2,3,68,0.320542907,-0.320542907,0.014895,1.521281242,1.841824149,0.3422029,0.3570979,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
273644,401729752,116,37346,2,4,8,21,501,Tarleton State,235,South Dakota,217,Penalty,"South Dakota Penalty, Face Mask (15 yards) (Blake Holden) to the SDAK 48 for a 1ST down",0,0,0,0,15,1,10,63,0.973936392,-0.973936392,0.0536306,1.841824149,2.815760542,0.3570979,0.4107284,0,0,Face Mask,15,0,1,1,0,0,0,0,0,0,0,3,0,3
273645,401729752,117,37346,2,4,7,57,477,Tarleton State,235,South Dakota,217,Rush,Kayvon Britten run for 8 yds to the SDAK 40,0,0,0,1,8,1,10,48,0.631311374,-0.631311374,0.0372426,2.815760542,3.447071916,0.4107284,0.447971,0,0,,,1,0,1,0,0,0,0,0,0,0,3,0,3
273646,401729752,118,37346,2,4,7,27,447,Tarleton State,235,South Dakota,217,Rush,Kayvon Britten run for 5 yds to the SDAK 35 for a 1ST down,0,0,0,1,5,2,2,40,-3.447071916,3.447071916,,3.447071916,-0.375838257,0.447971,,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545257,401673462,1,37083,1,1,14,55,1795,Tulane,249,Army,13,Kickoff Return (Offense),"Trey Gronotte kickoff for 59 yds , Rayshawn Pleasant return for 18 yds to the TULN 24",0,0,0,0,18,1,10,65,-0.08914641,0.08914641,-0.0011353,0.835848089,0.746701679,0.4919244,0.4907891,0,0,,,0,0,1,0,0,0,0,0,1,0,3,0,3
545258,401673462,2,37083,1,1,14,47,1787,Tulane,249,Army,13,Rush,Makhi Hughes run for 4 yds to the TULN 28,0,0,0,1,4,1,10,76,-0.152486115,0.152486115,0.0028654,0.746701679,0.594215564,0.4907891,0.4936544,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545259,401673462,3,37083,1,1,14,17,1757,Tulane,249,Army,13,Rush,Makhi Hughes run for 9 yds to the TULN 37 for a 1ST down,0,0,0,1,9,2,6,72,1.3540804,-1.3540804,0.0638369,0.594215564,1.948295964,0.4936544,0.5574913,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545260,401673462,4,37083,1,1,13,39,1719,Tulane,249,Army,13,Rush,Makhi Hughes run for 6 yds to the TULN 43,0,0,0,1,6,1,10,63,0.312457178,-0.312457178,0.0211636,1.948295964,2.260753141,0.5574913,0.5786549,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
545261,401673462,5,37083,1,1,12,59,1679,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Mario Williams for 30 yds to the ARMY 27 for a 1ST down,1,1,1,0,30,2,4,57,2.022298667,-2.022298667,0.0789608,2.260753141,4.283051808,0.5786549,0.6576157,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545262,401673462,5,37083,1,1,12,21,1641,Tulane,249,Army,13,Penalty,"(12:27) PENALTY TUL False Start (Brown,Yulkeith) 5 yards from ARMY27 to ARMY32. NO PLAY.",0,0,0,0,-5,1,10,27,-0.220144048,0.220144048,-0.0150528,4.283051808,4.06290776,0.6576157,0.6425629,0,0,False Start,-5,0,1,0,0,0,0,0,0,0,0,3,0,3
545263,401673462,6,37083,1,1,11,57,1617,Tulane,249,Army,13,Rush,Yulkeith Brown run for 2 yds to the ARMY 30,0,0,0,1,2,1,15,32,-0.404273025,0.404273025,-0.013947,3.794319423,3.390046398,0.6425629,0.628616,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545264,401673462,7,37083,1,1,11,16,1576,Tulane,249,Army,13,Pass Incompletion,Darian Mensah pass incomplete to Dontae Fleming,1,1,0,0,0,2,13,30,-0.938446991,0.938446991,-0.0352107,3.390046398,2.451599407,0.628616,0.5934053,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545265,401673462,8,37083,1,1,11,1,1561,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Mario Williams for 11 yds to the ARMY 19,1,1,1,0,11,3,13,30,-0.339198959,0.339198959,-0.0159472,2.451599407,2.112400448,0.5934053,0.577458,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545266,401673462,9,37083,1,1,10,24,1524,Tulane,249,Army,13,Fumble Recovery (Opponent),"Brice Busch run for a loss of 9 yards to the ARMY 28 Brice Busch fumbled, recovered by TULN Brice Busch",0,0,0,1,-9,4,2,19,-3.370725792,3.370725792,-0.1208787,2.112400448,-1.258325344,0.577458,0.4565793,0,0,,,0,0,0,1,0,0,0,0,1,0,3,0,3
545267,401673462,10,37084,1,1,10,16,1516,Army,13,Tulane,249,Rush,Noah Short run for 17 yds to the ARMY 45 for a 1ST down,0,0,0,1,17,1,10,72,1.44145474,-1.44145474,0.0506254,1.258325344,2.699780084,0.5434207,0.5940461,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545268,401673462,11,37084,1,1,9,32,1472,Army,13,Tulane,249,Rush,Kanye Udoh run for 5 yds to the 50 yard line,0,0,0,1,5,1,10,55,0.04412679,-0.04412679,-0.0010991,2.699780084,2.743906874,0.5940461,0.592947,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
545269,401673462,12,37084,1,1,9,3,1443,Army,13,Tulane,249,Rush,Kanye Udoh run for 6 yds to the TULN 44 for a 1ST down,0,0,0,1,6,2,5,50,0.730925709,-0.730925709,0.024795,2.743906874,3.474832583,0.592947,0.617742,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545270,401673462,13,37084,1,1,8,24,1404,Army,13,Tulane,249,Rush,Noah Short run for 3 yds to the TULN 41,0,0,0,1,3,1,10,44,-0.305444438,0.305444438,-0.0114853,3.474832583,3.169388145,0.617742,0.6062567,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
545271,401673462,14,37084,1,1,7,42,1362,Army,13,Tulane,249,Rush,Bryson Daily run for 1 yd to the TULN 40,0,0,0,1,1,2,7,41,-0.814923069,0.814923069,-0.0296224,3.169388145,2.354465075,0.6062567,0.5766344,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545272,401673462,14,37084,1,1,7,11,1331,Army,13,Tulane,249,Penalty,"PENALTY TUL Offside (Petersen,Parker) 5 yards from TUL40 to TUL35. NO PLAY.",0,0,0,0,5,3,6,40,0.019838898,-0.019838898,0.0527038,2.354465075,2.374303973,0.5766344,0.6293382,0,0,Offside,5,0,0,0,0,0,0,0,0,0,0,3,0,3
545273,401673462,15,37084,1,1,6,54,1314,Army,13,Tulane,249,Rush,Kanye Udoh run for no gain to the TULN 35,0,0,0,1,0,3,1,35,-2.146041258,2.146041258,-0.0790434,3.744446777,1.598405519,0.6293382,0.5502947,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545274,401673462,16,37084,1,1,6,22,1282,Army,13,Tulane,249,Rush,Bryson Daily run for 4 yds to the TULN 31 for a 1ST down,0,0,0,1,4,4,1,35,2.611357721,-2.611357721,0.1000526,1.598405519,4.209763241,0.5502947,0.6503474,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545275,401673462,17,37084,1,1,5,38,1238,Army,13,Tulane,249,Rush,"Bryson Daily run for 11 yds to the TULN 20 for a 1ST down Tulane Penalty, Face Mask (10 yards) (Sam Howard) to the TULN 10 for a 1ST down",0,0,0,1,21,1,10,31,0.723792096,-0.723792096,0.0256137,4.209763241,4.933555337,0.6503474,0.675961,0,0,Face Mask,10,0,1,1,0,0,0,0,0,0,0,3,0,3
545276,401673462,18,37084,1,1,5,9,1209,Army,13,Tulane,249,Rush,Bryson Daily run for 3 yds to the TULN 7,0,0,0,1,3,1,10,10,-0.082701913,0.082701913,-0.0032313,4.933555337,4.850853424,0.675961,0.6727297,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
545277,401673462,19,37084,1,1,4,26,1166,Army,13,Tulane,249,Rush,Kanye Udoh run for 2 yds to the TULN 5,0,0,0,1,2,2,7,7,-0.433121457,0.433121457,-0.016958,4.850853424,4.417731966,0.6727297,0.6557717,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545278,401673462,20,37084,1,1,3,48,1128,Army,13,Tulane,249,Rushing Touchdown,Bryson Daily run for 5 yds for a TD (Trey Gronotte KICK),0,0,0,1,5,3,5,5,2.582268034,-2.582268034,0.0900317,4.417731966,7.0,0.6557717,0.7458034,0,0,,,0,0,1,0,0,7,1,0,0,0,3,0,3
545279,401673462,21,37085,1,1,3,41,1121,Tulane,249,Army,13,Kickoff Return (Offense),"Trey Gronotte kickoff for 55 yds , Rayshawn Pleasant return for 24 yds to the TULN 34",0,0,0,0,24,1,10,65,0.81597845,-0.81597845,0.0249195,0.720831751,1.536810201,0.2541966,0.2791161,0,0,,,0,0,1,0,0,0,0,0,1,0,3,0,3
545280,401673462,22,37085,1,1,3,35,1115,Tulane,249,Army,13,Rush,Makhi Hughes run for 2 yds to the TULN 36,0,0,0,1,2,1,10,66,-0.547514393,0.547514393,-0.0207336,1.536810201,0.989295807,0.2791161,0.2583825,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545281,401673462,23,37085,1,1,2,56,1076,Tulane,249,Army,13,Rush,Makhi Hughes run for 1 yd to the TULN 37,0,0,0,1,1,2,8,64,-0.920907572,0.920907572,-0.0305797,0.989295807,0.068388235,0.2583825,0.2278028,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545282,401673462,24,37085,1,1,2,13,1033,Tulane,249,Army,13,Rush,Darian Mensah run for 13 yds to the 50 yard line for a 1ST down,0,0,0,1,13,3,7,63,2.780346095,-2.780346095,0.0851174,0.068388235,2.84873433,0.2278028,0.3129202,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545283,401673462,25,37085,1,1,1,41,1001,Tulane,249,Army,13,Rush,Shaadie Clayton-Johnson run for 2 yds to the ARMY 48,0,0,0,1,2,1,10,50,-0.496571954,0.496571954,-0.0187882,2.84873433,2.352162376,0.3129202,0.294132,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
545284,401673462,26,37085,1,1,0,52,952,Tulane,249,Army,13,Pass Reception,Darian Mensah pass complete to Alex Bauman for 11 yds to the ARMY 37 for a 1ST down,1,1,1,0,11,2,8,48,1.329427095,-1.329427095,0.0480729,2.352162376,3.681589471,0.294132,0.3422049,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545285,401673462,27,37085,1,1,0,0,900,Tulane,249,Army,13,Rush,Shaadie Clayton-Johnson run for 9 yds to the ARMY 28,0,0,0,1,9,1,10,37,0.948211769,-0.948211769,0.0364795,3.681589471,4.62980124,0.3422049,0.3786844,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
545286,401673462,27,37085,1,1,0,0,900,Tulane,249,Army,13,End Period,End of 1st Quarter,0,0,0,0,9,0,10,37,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545287,401673462,28,37085,1,2,14,49,889,Tulane,249,Army,13,Rush,Darian Mensah run for 5 yds to the ARMY 23 for a 1ST down,0,0,0,1,5,2,1,28,-0.272555326,0.272555326,-0.0075748,4.627972928,4.355417602,0.3786844,0.3711096,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545288,401673462,29,37085,1,2,14,8,848,Tulane,249,Army,13,Rush,Makhi Hughes run for 12 yds to the ARMY 11 for a 1ST down,0,0,0,1,12,1,10,23,0.419327997,-0.419327997,0.0197991,4.355417602,4.774745598,0.3711096,0.3909087,0,0,,,0,1,1,0,0,0,0,0,0,0,3,0,3
545289,401673462,30,37085,1,2,13,24,804,Tulane,249,Army,13,Pass Incompletion,Darian Mensah pass incomplete to Mario Williams,1,1,0,0,0,1,10,11,-0.547296967,0.547296967,-0.0206362,4.774745598,4.227448631,0.3909087,0.3702725,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
545290,401673462,31,37085,1,2,13,14,794,Tulane,249,Army,13,Rush,Makhi Hughes run for 4 yds to the ARMY 7,0,0,0,1,4,2,10,11,-0.526057902,0.526057902,-0.0184622,4.227448631,3.701390729,0.3702725,0.3518103,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545291,401673462,31,37085,1,2,12,45,765,Tulane,249,Army,13,Penalty,"PENALTY TUL False Start (Murphy,Vincent) 5 yards from ARMY07 to ARMY12. NO PLAY.",0,0,0,0,-5,3,6,7,-0.392320611,0.392320611,-0.0153543,3.701390729,3.309070119,0.3518103,0.336456,0,0,False Start,-5,0,0,0,0,0,0,0,0,0,0,3,0,3
545292,401673462,32,37085,1,2,12,16,736,Tulane,249,Army,13,Sack,Darian Mensah sacked by Elo Modozie for a loss of 8 yards to the ARMY 20,1,0,0,0,-8,3,11,12,-1.925800298,1.925800298,-0.0596908,3.266763468,1.34096317,0.336456,0.2767651,1,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545293,401673462,33,37085,1,2,11,44,704,Tulane,249,Army,13,Field Goal Missed,Patrick Durkin 38 yd FG MISSED,0,0,0,0,38,4,19,21,-2.774369915,2.774369915,-0.0529315,1.549615536,-1.22475438,0.2767651,0.2238336,0,0,,,0,0,0,1,0,0,0,0,1,0,3,0,3
545294,401673462,34,37086,1,2,11,39,699,Army,13,Tulane,249,Rush,Noah Short run for 5 yds to the ARMY 25,0,0,0,1,5,1,10,80,0.061291751,-0.061291751,0.0011104,1.22475438,1.286046131,0.7761664,0.7772768,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545295,401673462,35,37086,1,2,10,59,659,Army,13,Tulane,249,Rush,Kanye Udoh run for 72 yds to the TULN 3 for a 1ST down,0,0,0,1,72,2,5,75,4.908944955,-4.908944955,0.1088382,1.286046131,6.194991085,0.7772768,0.886115,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545296,401673462,36,37086,1,2,10,18,618,Army,13,Tulane,249,Rushing Touchdown,Bryson Daily run for 3 yds for a TD (Trey Gronotte KICK),0,0,0,1,3,1,3,3,0.805008915,-0.805008915,0.022102,6.194991085,7.0,0.886115,0.9082169,0,0,,,0,1,1,0,0,7,1,0,0,0,3,0,3
545297,401673462,37,37087,1,2,10,8,608,Tulane,249,Army,13,Kickoff Team Fumble Recovery,"Trey Gronotte kickoff for 62 yds , Rayshawn Pleasant return for 35 yds to the TULN 38 Rayshawn Pleasant fumbled, recovered by TULN Tommy Zitiello",0,0,0,0,35,1,10,65,-4.582206964,4.582206964,-0.0406544,0.458290491,-4.123916473,0.0917831,0.0511287,0,0,,,0,0,1,1,0,0,0,0,0,0,3,0,3
545298,401673462,38,37087,1,2,9,59,599,Army,13,Tulane,249,Rush,Kanye Udoh run for 3 yds to the TULN 35,0,0,0,1,3,1,10,38,-0.31110562,0.31110562,-0.0030151,4.123916473,3.812810852,0.9488713,0.9458562,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545299,401673462,39,37087,1,2,9,17,557,Army,13,Tulane,249,Rush,Noah Short run for 4 yds to the TULN 31,0,0,0,1,4,2,7,35,-0.266716073,0.266716073,-0.0025918,3.812810852,3.546094779,0.9458562,0.9432644,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545300,401673462,40,37087,1,2,8,38,518,Army,13,Tulane,249,Rush,Bryson Daily run for 2 yds to the TULN 29,0,0,0,1,2,3,3,31,-1.179216905,1.179216905,-0.0122759,3.546094779,2.366877875,0.9432644,0.9309885,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545301,401673462,41,37087,1,2,7,59,479,Army,13,Tulane,249,Rush,Bryson Daily run for 2 yds to the TULN 27 for a 1ST down,0,0,0,1,2,4,1,29,1.948552978,-1.948552978,0.0196244,2.366877875,4.315430853,0.9309885,0.9506129,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545302,401673462,42,37087,1,2,7,21,441,Army,13,Tulane,249,Rush,Kanye Udoh run for 2 yds to the TULN 25,0,0,0,1,2,1,10,27,-0.42161845,0.42161845,-0.0030761,4.315430853,3.893812403,0.9506129,0.9475368,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
545303,401673462,43,37087,1,2,6,42,402,Army,13,Tulane,249,Rush,Noah Short run for 14 yds to the TULN 11 for a 1ST down,0,0,0,1,14,2,8,25,0.784695988,-0.784695988,0.0072445,3.893812403,4.678508391,0.9475368,0.9547813,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545304,401673462,44,37087,1,2,5,58,358,Army,13,Tulane,249,Rush,Bryson Daily run for 3 yds to the TULN 8,0,0,0,1,3,1,10,11,-0.359083916,0.359083916,-0.0019644,4.678508391,4.319424475,0.9547813,0.9528169,0,0,,,0,1,0,0,0,0,0,0,0,0,3,0,3
545305,401673462,45,37087,1,2,5,13,313,Army,13,Tulane,249,Rush,Bryson Daily run for 2 yds to the TULN 6,0,0,0,1,2,2,7,8,-0.686255065,0.686255065,-0.0050776,4.319424475,3.633169409,0.9528169,0.9477393,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545306,401673462,46,37087,1,2,4,38,278,Army,13,Tulane,249,Rush,Bryson Daily run for 2 yds to the TULN 4,0,0,0,1,2,3,5,6,-1.273250953,1.273250953,-0.0116171,3.633169409,2.359918457,0.9477393,0.9361222,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545307,401673462,47,37087,1,2,3,59,239,Army,13,Tulane,249,Rush,Tyrell Robinson run for no gain to the TULN 4,0,0,0,1,0,4,3,4,-1.75800391,1.75800391,-0.0121203,2.359918457,0.601914547,0.9361222,0.9240018,0,0,,,0,0,0,1,1,0,0,0,1,0,3,0,3
545308,401673462,48,37088,1,2,3,49,229,Tulane,249,Army,13,Rush,Makhi Hughes run for 9 yds to the TULN 13,0,0,0,1,9,1,10,96,0.878298076,-0.878298076,0.0118917,-0.601914547,0.276383529,0.0759982,0.0878899,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545309,401673462,49,37088,1,2,3,21,201,Tulane,249,Army,13,Rush,Makhi Hughes run for 7 yds to the TULN 20 for a 1ST down,0,0,0,1,7,2,1,87,-0.134310792,0.134310792,-0.0013474,0.276383529,0.142072737,0.0878899,0.0865425,0,0,,,0,0,1,0,0,0,0,0,0,0,3,0,3
545310,401673462,50,37088,1,2,2,40,160,Tulane,249,Army,13,Interception Return,Darian Mensah pass intercepted Andon Thomas return for 16 yds to the TULN 21,1,1,0,0,16,1,10,80,-3.847089183,3.847089183,-0.0378319,0.142072737,-3.705016446,0.0865425,0.0487106,0,1,,,0,1,0,1,0,0,0,0,1,0,3,0,3
545311,401673462,51,37089,1,2,2,32,152,Army,13,Tulane,249,Rush,Kanye Udoh run for 2 yds to the TULN 19,0,0,0,1,2,1,10,21,-0.809951831,0.809951831,-0.0095104,3.705016446,2.895064615,0.9512894,0.941779,0,0,,,0,0,0,0,0,0,0,0,0,0,3,0,3
545312,401673462,51,37089,1,2,2,0,120,Army,13,Tulane,249,Timeout,"Timeout Army, clock 02:00",0,0,0,0,0,2,8,19,-0.025641122,0.025641122,-0.003236,2.895064615,2.869423493,0.941779,0.9385431,0,0,,,0,0,0,0,0,0,0,0,0,1,3,0,3
545313,401673462,52,37089,1,2,1,54,114,Army,13,Tulane,249,Rush,Bryson Daily run for 11 yds to the TULN 8 for a 1ST down,0,0,0,1,11,2,8,19,1.368812955,-1.368812955,0.0129786,2.869423493,4.238236448,0.9385431,0.9515217,0,0,,,0,0,1,0,0,0,0,0,0,0,2,0,3
545314,401673462,52,37089,1,2,1,51,111,Army,13,Tulane,249,Timeout,"Timeout Tulane, clock 01:51",0,0,0,0,0,1,8,8,-0.010714947,0.010714947,0.0054244,4.238236448,4.227521501,0.9515217,0.956946,0,0,,,0,1,0,0,0,0,0,0,0,0,2,1,3
